system:index,NDGI_MODIS,NDSI_MODIS,NDVI_MODIS,date,datetime,id,latitude,longitude,time,.geo
0,,,,2016-01-01,2016-01-01T00:00:00,2016_01_01,69.57676454326725,-138.9132297480325,1.4516064E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1817,,,,2016-01-01,2016-01-01T00:00:00,2016_01_01,69.57676454326725,-138.90424659519132,1.4516064E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
3634,,,,2016-01-01,2016-01-01T00:00:00,2016_01_01,69.57676454326725,-138.8952634423501,1.4516064E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
5451,,,,2016-01-01,2016-01-01T00:00:00,2016_01_01,69.57676454326725,-138.86831398382654,1.4516064E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
7268,,,,2016-01-01,2016-01-01T00:00:00,2016_01_01,69.57676454326725,-138.86382240740593,1.4516064E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,,,,2016-01-02,2016-01-02T00:00:00,2016_01_02,69.57676454326725,-138.9132297480325,1.4516928E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1818,,,,2016-01-02,2016-01-02T00:00:00,2016_01_02,69.57676454326725,-138.90424659519132,1.4516928E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
3635,,,,2016-01-02,2016-01-02T00:00:00,2016_01_02,69.57676454326725,-138.8952634423501,1.4516928E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
5452,,,,2016-01-02,2016-01-02T00:00:00,2016_01_02,69.57676454326725,-138.86831398382654,1.4516928E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
7269,,,,2016-01-02,2016-01-02T00:00:00,2016_01_02,69.57676454326725,-138.86382240740593,1.4516928E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,,,,2016-01-03,2016-01-03T00:00:00,2016_01_03,69.57676454326725,-138.9132297480325,1.4517792E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1819,,,,2016-01-03,2016-01-03T00:00:00,2016_01_03,69.57676454326725,-138.90424659519132,1.4517792E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
3636,,,,2016-01-03,2016-01-03T00:00:00,2016_01_03,69.57676454326725,-138.8952634423501,1.4517792E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
5453,,,,2016-01-03,2016-01-03T00:00:00,2016_01_03,69.57676454326725,-138.86831398382654,1.4517792E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
7270,,,,2016-01-03,2016-01-03T00:00:00,2016_01_03,69.57676454326725,-138.86382240740593,1.4517792E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,,,,2016-01-04,2016-01-04T00:00:00,2016_01_04,69.57676454326725,-138.9132297480325,1.4518656E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1820,,,,2016-01-04,2016-01-04T00:00:00,2016_01_04,69.57676454326725,-138.90424659519132,1.4518656E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
3637,,,,2016-01-04,2016-01-04T00:00:00,2016_01_04,69.57676454326725,-138.8952634423501,1.4518656E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
5454,,,,2016-01-04,2016-01-04T00:00:00,2016_01_04,69.57676454326725,-138.86831398382654,1.4518656E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
7271,,,,2016-01-04,2016-01-04T00:00:00,2016_01_04,69.57676454326725,-138.86382240740593,1.4518656E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,,,,2016-01-05,2016-01-05T00:00:00,2016_01_05,69.57676454326725,-138.9132297480325,1.451952E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1821,,,,2016-01-05,2016-01-05T00:00:00,2016_01_05,69.57676454326725,-138.90424659519132,1.451952E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
3638,,,,2016-01-05,2016-01-05T00:00:00,2016_01_05,69.57676454326725,-138.8952634423501,1.451952E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
5455,,,,2016-01-05,2016-01-05T00:00:00,2016_01_05,69.57676454326725,-138.86831398382654,1.451952E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
7272,,,,2016-01-05,2016-01-05T00:00:00,2016_01_05,69.57676454326725,-138.86382240740593,1.451952E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,,,,2016-01-06,2016-01-06T00:00:00,2016_01_06,69.57676454326725,-138.9132297480325,1.4520384E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1822,,,,2016-01-06,2016-01-06T00:00:00,2016_01_06,69.57676454326725,-138.90424659519132,1.4520384E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
3639,,,,2016-01-06,2016-01-06T00:00:00,2016_01_06,69.57676454326725,-138.8952634423501,1.4520384E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
5456,,,,2016-01-06,2016-01-06T00:00:00,2016_01_06,69.57676454326725,-138.86831398382654,1.4520384E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
7273,,,,2016-01-06,2016-01-06T00:00:00,2016_01_06,69.57676454326725,-138.86382240740593,1.4520384E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,,,,2016-01-07,2016-01-07T00:00:00,2016_01_07,69.57676454326725,-138.9132297480325,1.4521248E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1823,,,,2016-01-07,2016-01-07T00:00:00,2016_01_07,69.57676454326725,-138.90424659519132,1.4521248E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
3640,,,,2016-01-07,2016-01-07T00:00:00,2016_01_07,69.57676454326725,-138.8952634423501,1.4521248E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
5457,,,,2016-01-07,2016-01-07T00:00:00,2016_01_07,69.57676454326725,-138.86831398382654,1.4521248E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
7274,,,,2016-01-07,2016-01-07T00:00:00,2016_01_07,69.57676454326725,-138.86382240740593,1.4521248E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,,,,2016-01-08,2016-01-08T00:00:00,2016_01_08,69.57676454326725,-138.9132297480325,1.4522112E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1824,,,,2016-01-08,2016-01-08T00:00:00,2016_01_08,69.57676454326725,-138.90424659519132,1.4522112E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
3641,,,,2016-01-08,2016-01-08T00:00:00,2016_01_08,69.57676454326725,-138.8952634423501,1.4522112E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
5458,,,,2016-01-08,2016-01-08T00:00:00,2016_01_08,69.57676454326725,-138.86831398382654,1.4522112E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
7275,,,,2016-01-08,2016-01-08T00:00:00,2016_01_08,69.57676454326725,-138.86382240740593,1.4522112E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,,,,2016-01-09,2016-01-09T00:00:00,2016_01_09,69.57676454326725,-138.9132297480325,1.4522976E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1825,,,,2016-01-09,2016-01-09T00:00:00,2016_01_09,69.57676454326725,-138.90424659519132,1.4522976E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
3642,,,,2016-01-09,2016-01-09T00:00:00,2016_01_09,69.57676454326725,-138.8952634423501,1.4522976E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
5459,,,,2016-01-09,2016-01-09T00:00:00,2016_01_09,69.57676454326725,-138.86831398382654,1.4522976E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
7276,,,,2016-01-09,2016-01-09T00:00:00,2016_01_09,69.57676454326725,-138.86382240740593,1.4522976E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,0.42857142857142855,-0.1111111111111111,0.25,2016-01-10,2016-01-10T00:00:00,2016_01_10,69.57676454326725,-138.9132297480325,1.452384E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1826,0.42857142857142855,-0.1111111111111111,0.25,2016-01-10,2016-01-10T00:00:00,2016_01_10,69.57676454326725,-138.90424659519132,1.452384E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
3643,0.42857142857142855,-0.1111111111111111,0.25,2016-01-10,2016-01-10T00:00:00,2016_01_10,69.57676454326725,-138.8952634423501,1.452384E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
5460,0.48148148148148145,-0.2631578947368421,0.25,2016-01-10,2016-01-10T00:00:00,2016_01_10,69.57676454326725,-138.86831398382654,1.452384E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
7277,0.4482758620689655,-0.38461538461538464,0.2727272727272727,2016-01-10,2016-01-10T00:00:00,2016_01_10,69.57676454326725,-138.86382240740593,1.452384E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,,,,2016-01-11,2016-01-11T00:00:00,2016_01_11,69.57676454326725,-138.9132297480325,1.4524704E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1827,,,,2016-01-11,2016-01-11T00:00:00,2016_01_11,69.57676454326725,-138.90424659519132,1.4524704E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
3644,,,,2016-01-11,2016-01-11T00:00:00,2016_01_11,69.57676454326725,-138.8952634423501,1.4524704E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
5461,,,,2016-01-11,2016-01-11T00:00:00,2016_01_11,69.57676454326725,-138.86831398382654,1.4524704E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
7278,,,,2016-01-11,2016-01-11T00:00:00,2016_01_11,69.57676454326725,-138.86382240740593,1.4524704E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,0.2,0.06666666666666667,0.09090909090909091,2016-01-12,2016-01-12T00:00:00,2016_01_12,69.57676454326725,-138.9132297480325,1.4525568E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1828,0.2,0.06666666666666667,0.09090909090909091,2016-01-12,2016-01-12T00:00:00,2016_01_12,69.57676454326725,-138.90424659519132,1.4525568E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
3645,0.2,0.06666666666666667,0.09090909090909091,2016-01-12,2016-01-12T00:00:00,2016_01_12,69.57676454326725,-138.8952634423501,1.4525568E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
5462,0.2,0.23076923076923078,0.14285714285714285,2016-01-12,2016-01-12T00:00:00,2016_01_12,69.57676454326725,-138.86831398382654,1.4525568E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
7279,0.09090909090909091,0.05263157894736842,0.14285714285714285,2016-01-12,2016-01-12T00:00:00,2016_01_12,69.57676454326725,-138.86382240740593,1.4525568E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,0.2727272727272727,0.21739130434782608,0.13953488372093023,2016-01-13,2016-01-13T00:00:00,2016_01_13,69.57676454326725,-138.9132297480325,1.4526432E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1829,0.2727272727272727,0.21739130434782608,0.13953488372093023,2016-01-13,2016-01-13T00:00:00,2016_01_13,69.57676454326725,-138.90424659519132,1.4526432E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
3646,0.2727272727272727,0.21739130434782608,0.13953488372093023,2016-01-13,2016-01-13T00:00:00,2016_01_13,69.57676454326725,-138.8952634423501,1.4526432E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
5463,0.28,0.3170731707317073,0.12941176470588237,2016-01-13,2016-01-13T00:00:00,2016_01_13,69.57676454326725,-138.86831398382654,1.4526432E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
7280,0.26582278481012656,0.1836734693877551,0.16279069767441862,2016-01-13,2016-01-13T00:00:00,2016_01_13,69.57676454326725,-138.86382240740593,1.4526432E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,0.35,0.18181818181818182,0.2857142857142857,2016-01-14,2016-01-14T00:00:00,2016_01_14,69.57676454326725,-138.9132297480325,1.4527296E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1830,0.35,0.18181818181818182,0.2857142857142857,2016-01-14,2016-01-14T00:00:00,2016_01_14,69.57676454326725,-138.90424659519132,1.4527296E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
3647,0.35,0.18181818181818182,0.2857142857142857,2016-01-14,2016-01-14T00:00:00,2016_01_14,69.57676454326725,-138.8952634423501,1.4527296E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
5464,0.42105263157894735,0.2222222222222222,0.2857142857142857,2016-01-14,2016-01-14T00:00:00,2016_01_14,69.57676454326725,-138.86831398382654,1.4527296E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
7281,0.38461538461538464,0.14285714285714285,0.2857142857142857,2016-01-14,2016-01-14T00:00:00,2016_01_14,69.57676454326725,-138.86382240740593,1.4527296E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,0.20481927710843373,0.5,0.12359550561797752,2016-01-15,2016-01-15T00:00:00,2016_01_15,69.57676454326725,-138.9132297480325,1.452816E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1831,0.20481927710843373,0.5,0.12359550561797752,2016-01-15,2016-01-15T00:00:00,2016_01_15,69.57676454326725,-138.90424659519132,1.452816E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
3648,0.20481927710843373,0.5,0.12359550561797752,2016-01-15,2016-01-15T00:00:00,2016_01_15,69.57676454326725,-138.8952634423501,1.452816E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
5465,0.2345679012345679,0.6756756756756757,0.12359550561797752,2016-01-15,2016-01-15T00:00:00,2016_01_15,69.57676454326725,-138.86831398382654,1.452816E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
7282,0.20481927710843373,0.6097560975609756,0.13636363636363635,2016-01-15,2016-01-15T00:00:00,2016_01_15,69.57676454326725,-138.86382240740593,1.452816E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,0.06779661016949153,0.6176470588235294,0.04132231404958678,2016-01-16,2016-01-16T00:00:00,2016_01_16,69.57676454326725,-138.9132297480325,1.4529024E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1832,0.06779661016949153,0.6176470588235294,0.04132231404958678,2016-01-16,2016-01-16T00:00:00,2016_01_16,69.57676454326725,-138.90424659519132,1.4529024E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
3649,0.06779661016949153,0.6176470588235294,0.04132231404958678,2016-01-16,2016-01-16T00:00:00,2016_01_16,69.57676454326725,-138.8952634423501,1.4529024E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
5466,0.06896551724137931,0.7142857142857143,0.04201680672268908,2016-01-16,2016-01-16T00:00:00,2016_01_16,69.57676454326725,-138.86831398382654,1.4529024E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
7283,0.025210084033613446,0.7058823529411765,0.03389830508474576,2016-01-16,2016-01-16T00:00:00,2016_01_16,69.57676454326725,-138.86382240740593,1.4529024E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,0.24444444444444444,0.5111111111111111,0.14285714285714285,2016-01-17,2016-01-17T00:00:00,2016_01_17,69.57676454326725,-138.9132297480325,1.4529888E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1833,0.24444444444444444,0.5111111111111111,0.14285714285714285,2016-01-17,2016-01-17T00:00:00,2016_01_17,69.57676454326725,-138.90424659519132,1.4529888E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
3650,0.24444444444444444,0.5111111111111111,0.14285714285714285,2016-01-17,2016-01-17T00:00:00,2016_01_17,69.57676454326725,-138.8952634423501,1.4529888E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
5467,0.2222222222222222,0.5217391304347826,0.14583333333333334,2016-01-17,2016-01-17T00:00:00,2016_01_17,69.57676454326725,-138.86831398382654,1.4529888E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
7284,0.21348314606741572,0.48936170212765956,0.1368421052631579,2016-01-17,2016-01-17T00:00:00,2016_01_17,69.57676454326725,-138.86382240740593,1.4529888E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,0.08270676691729323,0.6266666666666667,0.03597122302158273,2016-01-18,2016-01-18T00:00:00,2016_01_18,69.57676454326725,-138.9132297480325,1.4530752E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1834,0.08270676691729323,0.6266666666666667,0.03597122302158273,2016-01-18,2016-01-18T00:00:00,2016_01_18,69.57676454326725,-138.90424659519132,1.4530752E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
3651,0.08270676691729323,0.6266666666666667,0.03597122302158273,2016-01-18,2016-01-18T00:00:00,2016_01_18,69.57676454326725,-138.8952634423501,1.4530752E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
5468,0.06870229007633588,0.6486486486486487,0.04477611940298507,2016-01-18,2016-01-18T00:00:00,2016_01_18,69.57676454326725,-138.86831398382654,1.4530752E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
7285,0.09523809523809523,0.7538461538461538,0.045454545454545456,2016-01-18,2016-01-18T00:00:00,2016_01_18,69.57676454326725,-138.86382240740593,1.4530752E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,0.27058823529411763,0.55,0.16129032258064516,2016-01-19,2016-01-19T00:00:00,2016_01_19,69.57676454326725,-138.9132297480325,1.4531616E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1835,0.27058823529411763,0.55,0.16129032258064516,2016-01-19,2016-01-19T00:00:00,2016_01_19,69.57676454326725,-138.90424659519132,1.4531616E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
3652,0.27058823529411763,0.55,0.16129032258064516,2016-01-19,2016-01-19T00:00:00,2016_01_19,69.57676454326725,-138.8952634423501,1.4531616E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
5469,0.27058823529411763,0.34782608695652173,0.17391304347826086,2016-01-19,2016-01-19T00:00:00,2016_01_19,69.57676454326725,-138.86831398382654,1.4531616E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
7286,0.25,0.5348837209302325,0.1827956989247312,2016-01-19,2016-01-19T00:00:00,2016_01_19,69.57676454326725,-138.86382240740593,1.4531616E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19,0.0684931506849315,0.7215189873417721,0.04697986577181208,2016-01-20,2016-01-20T00:00:00,2016_01_20,69.57676454326725,-138.9132297480325,1.453248E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1836,0.0684931506849315,0.7215189873417721,0.04697986577181208,2016-01-20,2016-01-20T00:00:00,2016_01_20,69.57676454326725,-138.90424659519132,1.453248E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
3653,0.0684931506849315,0.7215189873417721,0.04697986577181208,2016-01-20,2016-01-20T00:00:00,2016_01_20,69.57676454326725,-138.8952634423501,1.453248E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
5470,0.08333333333333333,0.65,0.04697986577181208,2016-01-20,2016-01-20T00:00:00,2016_01_20,69.57676454326725,-138.86831398382654,1.453248E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
7287,0.08333333333333333,0.6296296296296297,0.04697986577181208,2016-01-20,2016-01-20T00:00:00,2016_01_20,69.57676454326725,-138.86382240740593,1.453248E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,0.30566037735849055,0.13580246913580246,0.20557491289198607,2016-01-21,2016-01-21T00:00:00,2016_01_21,69.57676454326725,-138.9132297480325,1.4533344E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1837,0.30566037735849055,0.13580246913580246,0.20557491289198607,2016-01-21,2016-01-21T00:00:00,2016_01_21,69.57676454326725,-138.90424659519132,1.4533344E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
3654,0.30566037735849055,0.13580246913580246,0.20557491289198607,2016-01-21,2016-01-21T00:00:00,2016_01_21,69.57676454326725,-138.8952634423501,1.4533344E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
5471,0.2631578947368421,0.13953488372093023,0.19148936170212766,2016-01-21,2016-01-21T00:00:00,2016_01_21,69.57676454326725,-138.86831398382654,1.4533344E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
7288,0.2265625,0.2375,0.18045112781954886,2016-01-21,2016-01-21T00:00:00,2016_01_21,69.57676454326725,-138.86382240740593,1.4533344E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
21,-0.0821917808219178,0.7555555555555555,-0.06944444444444445,2016-01-22,2016-01-22T00:00:00,2016_01_22,69.57676454326725,-138.9132297480325,1.4534208E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1838,-0.0821917808219178,0.7555555555555555,-0.06944444444444445,2016-01-22,2016-01-22T00:00:00,2016_01_22,69.57676454326725,-138.90424659519132,1.4534208E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
3655,-0.0821917808219178,0.7555555555555555,-0.06944444444444445,2016-01-22,2016-01-22T00:00:00,2016_01_22,69.57676454326725,-138.8952634423501,1.4534208E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
5472,-0.08843537414965986,0.8181818181818182,-0.06293706293706294,2016-01-22,2016-01-22T00:00:00,2016_01_22,69.57676454326725,-138.86831398382654,1.4534208E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
7289,-0.0958904109589041,0.6494845360824743,-0.07042253521126761,2016-01-22,2016-01-22T00:00:00,2016_01_22,69.57676454326725,-138.86382240740593,1.4534208E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
22,-0.2283464566929134,0.813953488372093,-0.14035087719298245,2016-01-23,2016-01-23T00:00:00,2016_01_23,69.57676454326725,-138.9132297480325,1.4535072E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1839,-0.2283464566929134,0.813953488372093,-0.14035087719298245,2016-01-23,2016-01-23T00:00:00,2016_01_23,69.57676454326725,-138.90424659519132,1.4535072E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
3656,-0.2283464566929134,0.813953488372093,-0.14035087719298245,2016-01-23,2016-01-23T00:00:00,2016_01_23,69.57676454326725,-138.8952634423501,1.4535072E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
5473,-0.2283464566929134,0.813953488372093,-0.14782608695652175,2016-01-23,2016-01-23T00:00:00,2016_01_23,69.57676454326725,-138.86831398382654,1.4535072E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
7290,-0.2222222222222222,0.7303370786516854,-0.13274336283185842,2016-01-23,2016-01-23T00:00:00,2016_01_23,69.57676454326725,-138.86382240740593,1.4535072E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
23,0.0661764705882353,0.4682080924855491,0.07407407407407407,2016-01-24,2016-01-24T00:00:00,2016_01_24,69.57676454326725,-138.9132297480325,1.4535936E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1840,0.0661764705882353,0.4682080924855491,0.07407407407407407,2016-01-24,2016-01-24T00:00:00,2016_01_24,69.57676454326725,-138.90424659519132,1.4535936E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
3657,0.0661764705882353,0.4682080924855491,0.07407407407407407,2016-01-24,2016-01-24T00:00:00,2016_01_24,69.57676454326725,-138.8952634423501,1.4535936E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
5474,0.0695970695970696,0.4682080924855491,0.07749077490774908,2016-01-24,2016-01-24T00:00:00,2016_01_24,69.57676454326725,-138.86831398382654,1.4535936E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
7291,0.10247349823321555,0.3160621761658031,0.09090909090909091,2016-01-24,2016-01-24T00:00:00,2016_01_24,69.57676454326725,-138.86382240740593,1.4535936E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
24,0.13725490196078433,0.5714285714285714,0.11969111969111969,2016-01-25,2016-01-25T00:00:00,2016_01_25,69.57676454326725,-138.9132297480325,1.45368E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1841,0.13725490196078433,0.5714285714285714,0.11969111969111969,2016-01-25,2016-01-25T00:00:00,2016_01_25,69.57676454326725,-138.90424659519132,1.45368E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
3658,0.13725490196078433,0.5714285714285714,0.11969111969111969,2016-01-25,2016-01-25T00:00:00,2016_01_25,69.57676454326725,-138.8952634423501,1.45368E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
5475,0.11904761904761904,0.6567164179104478,0.11462450592885376,2016-01-25,2016-01-25T00:00:00,2016_01_25,69.57676454326725,-138.86831398382654,1.45368E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
7292,0.12133891213389121,0.627906976744186,0.09836065573770492,2016-01-25,2016-01-25T00:00:00,2016_01_25,69.57676454326725,-138.86382240740593,1.45368E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,-0.25301204819277107,0.8245614035087719,-0.1388888888888889,2016-01-26,2016-01-26T00:00:00,2016_01_26,69.57676454326725,-138.9132297480325,1.4537664E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1842,-0.25301204819277107,0.8245614035087719,-0.1388888888888889,2016-01-26,2016-01-26T00:00:00,2016_01_26,69.57676454326725,-138.90424659519132,1.4537664E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
3659,-0.25301204819277107,0.8245614035087719,-0.1388888888888889,2016-01-26,2016-01-26T00:00:00,2016_01_26,69.57676454326725,-138.8952634423501,1.4537664E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
5476,-0.24848484848484848,0.8558558558558559,-0.1388888888888889,2016-01-26,2016-01-26T00:00:00,2016_01_26,69.57676454326725,-138.86831398382654,1.4537664E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
7293,-0.2392638036809816,0.7876106194690266,-0.1388888888888889,2016-01-26,2016-01-26T00:00:00,2016_01_26,69.57676454326725,-138.86382240740593,1.4537664E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,-0.06504065040650407,0.7124183006535948,-0.03361344537815126,2016-01-27,2016-01-27T00:00:00,2016_01_27,69.57676454326725,-138.9132297480325,1.4538528E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1843,-0.06504065040650407,0.7124183006535948,-0.03361344537815126,2016-01-27,2016-01-27T00:00:00,2016_01_27,69.57676454326725,-138.90424659519132,1.4538528E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
3660,-0.06504065040650407,0.7124183006535948,-0.03361344537815126,2016-01-27,2016-01-27T00:00:00,2016_01_27,69.57676454326725,-138.8952634423501,1.4538528E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
5477,-0.019305019305019305,0.5529411764705883,-0.00392156862745098,2016-01-27,2016-01-27T00:00:00,2016_01_27,69.57676454326725,-138.86831398382654,1.4538528E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
7294,0.014814814814814815,0.5028248587570622,0.026217228464419477,2016-01-27,2016-01-27T00:00:00,2016_01_27,69.57676454326725,-138.86382240740593,1.4538528E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,0.1282051282051282,0.29523809523809524,0.12101910828025478,2016-01-28,2016-01-28T00:00:00,2016_01_28,69.57676454326725,-138.9132297480325,1.4539392E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1844,0.1282051282051282,0.29523809523809524,0.12101910828025478,2016-01-28,2016-01-28T00:00:00,2016_01_28,69.57676454326725,-138.90424659519132,1.4539392E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
3661,0.1282051282051282,0.29523809523809524,0.12101910828025478,2016-01-28,2016-01-28T00:00:00,2016_01_28,69.57676454326725,-138.8952634423501,1.4539392E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
5478,0.12131147540983607,0.2822966507177033,0.11400651465798045,2016-01-28,2016-01-28T00:00:00,2016_01_28,69.57676454326725,-138.86831398382654,1.4539392E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
7295,0.11945392491467577,0.2647058823529412,0.1232876712328767,2016-01-28,2016-01-28T00:00:00,2016_01_28,69.57676454326725,-138.86382240740593,1.4539392E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
